team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
3,2016,8,8470630,Kevin Klein,/api/v1/people/8470630,D,Defenseman,Defenseman,D
3,2016,15,8470854,Tanner Glass,/api/v1/people/8470854,L,Left Wing,Forward,LW
3,2016,18,8471686,Marc Staal,/api/v1/people/8471686,D,Defenseman,Defenseman,D
3,2016,5,8471958,Dan Girardi,/api/v1/people/8471958,D,Defenseman,Defenseman,D
3,2016,40,8473546,Michael Grabner,/api/v1/people/8473546,L,Left Wing,Forward,LW
3,2016,44,8474000,Steven Kampfer,/api/v1/people/8474000,D,Defenseman,Defenseman,D
3,2016,2,8474090,Brendan Smith,/api/v1/people/8474090,D,Defenseman,Defenseman,D
3,2016,27,8474151,Ryan McDonagh,/api/v1/people/8474151,D,Defenseman,Defenseman,D
3,2016,5,8474207,Nick Holden,/api/v1/people/8474207,D,Defenseman,Defenseman,D
3,2016,21,8474613,Derek Stepan,/api/v1/people/8474613,C,Center,Forward,C
3,2016,20,8475184,Chris Kreider,/api/v1/people/8475184,L,Left Wing,Forward,LW
3,2016,28,8475192,Taylor Beck,/api/v1/people/8475192,L,Left Wing,Forward,LW
3,2016,73,8475204,Brandon Pirri,/api/v1/people/8475204,C,Center,Forward,C
3,2016,36,8475692,Mats Zuccarello,/api/v1/people/8475692,R,Right Wing,Forward,RW
3,2016,24,8475715,Oscar Lindberg,/api/v1/people/8475715,L,Left Wing,Forward,LW
3,2016,12,8475763,Kevin Hayes,/api/v1/people/8475763,R,Right Wing,Forward,RW
3,2016,25,8475795,Dylan McIlrath,/api/v1/people/8475795,D,Defenseman,Defenseman,D
3,2016,71,8475855,Jesper Fast,/api/v1/people/8475855,R,Right Wing,Forward,RW
3,2016,46,8475949,Marek Hrivik,/api/v1/people/8475949,L,Left Wing,Forward,LW
3,2016,6,8476431,Adam Clendening,/api/v1/people/8476431,D,Defenseman,Defenseman,D
3,2016,93,8476459,Mika Zibanejad,/api/v1/people/8476459,C,Center,Forward,C
3,2016,9,8476468,J.T. Miller,/api/v1/people/8476468,C,Center,Forward,C
3,2016,54,8476477,Matt Puempel,/api/v1/people/8476477,L,Left Wing,Forward,LW
3,2016,39,8476482,Nicklas Jensen,/api/v1/people/8476482,R,Right Wing,Forward,RW
3,2016,76,8476869,Brady Skjei,/api/v1/people/8476869,D,Defenseman,Defenseman,D
3,2016,26,8476918,Jimmy Vesey,/api/v1/people/8476918,L,Left Wing,Forward,LW
3,2016,59,8476922,Boo Nieves,/api/v1/people/8476922,C,Center,Forward,C
3,2016,89,8477402,Pavel Buchnevich,/api/v1/people/8477402,L,Left Wing,Forward,LW
3,2016,36,8477591,Josh Jooris,/api/v1/people/8477591,R,Right Wing,Forward,RW
3,2016,30,8468685,Henrik Lundqvist,/api/v1/people/8468685,G,Goalie,Goalie,G
3,2016,45,8476433,Magnus Hellberg,/api/v1/people/8476433,G,Goalie,Goalie,G
3,2016,32,8477293,Antti Raanta,/api/v1/people/8477293,G,Goalie,Goalie,G
4,2016,32,8468309,Mark Streit,/api/v1/people/8468309,D,Defenseman,Defenseman,D
4,2016,55,8468513,Nick Schultz,/api/v1/people/8468513,D,Defenseman,Defenseman,D
4,2016,51,8470047,Valtteri Filppula,/api/v1/people/8470047,C,Center,Forward,C
4,2016,27,8470159,Boyd Gordon,/api/v1/people/8470159,C,Center,Forward,C
