team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
3,2018,25,8479333,Libor Hajek,/api/v1/people/8479333,D,Defenseman,Defenseman,D
3,2018,21,8479353,Brett Howden,/api/v1/people/8479353,C,Center,Forward,C
3,2018,39,8479364,Tim Gettinger,/api/v1/people/8479364,L,Left Wing,Forward,LW
3,2018,10,8479968,Vinni Lettieri,/api/v1/people/8479968,C,Center,Forward,C
3,2018,24,8480072,Lias Andersson,/api/v1/people/8480072,C,Center,Forward,C
3,2018,72,8480078,Filip Chytil,/api/v1/people/8480078,C,Center,Forward,C
3,2018,4,8480145,Neal Pionk,/api/v1/people/8480145,D,Defenseman,Defenseman,D
3,2018,30,8468685,Henrik Lundqvist,/api/v1/people/8468685,G,Goalie,Goalie,G
3,2018,40,8480382,Alexandar Georgiev,/api/v1/people/8480382,G,Goalie,Goalie,G
4,2018,28,8473512,Claude Giroux,/api/v1/people/8473512,R,Right Wing,Forward,RW
4,2018,47,8473584,Andrew MacDonald,/api/v1/people/8473584,D,Defenseman,Defenseman,D
4,2018,21,8474037,James van Riemsdyk,/api/v1/people/8474037,L,Left Wing,Forward,LW
4,2018,,8474161,Jakub Voracek,/api/v1/people/8474161,R,Right Wing,Forward,RW
4,2018,24,8474190,Wayne Simmonds,/api/v1/people/8474190,R,Right Wing,Forward,RW
4,2018,15,8474627,Jori Lehtera,/api/v1/people/8474627,C,Center,Forward,C
4,2018,22,8474668,Dale Weise,/api/v1/people/8474668,R,Right Wing,Forward,RW
4,2018,10,8475260,Corban Knight,/api/v1/people/8475260,C,Center,Forward,C
4,2018,44,8475321,Phil Varone,/api/v1/people/8475321,C,Center,Forward,C
4,2018,7,8475462,Radko Gudas,/api/v1/people/8475462,D,Defenseman,Defenseman,D
4,2018,43,8475738,Jordan Weal,/api/v1/people/8475738,C,Center,Forward,C
4,2018,14,8476461,Sean Couturier,/api/v1/people/8476461,C,Center,Forward,C
4,2018,21,8476872,Scott Laughton,/api/v1/people/8476872,C,Center,Forward,C
4,2018,41,8476906,Shayne Gostisbehere,/api/v1/people/8476906,D,Defenseman,Defenseman,D
4,2018,18,8477290,Michael Raffl,/api/v1/people/8477290,L,Left Wing,Forward,LW
4,2018,12,8477399,Tyrell Goulbourne,/api/v1/people/8477399,L,Left Wing,Forward,LW
4,2018,38,8477451,Ryan Hartman,/api/v1/people/8477451,R,Right Wing,Forward,RW
4,2018,18,8477462,Robert Hagg,/api/v1/people/8477462,D,Defenseman,Defenseman,D
4,2018,95,8477473,Justin Bailey,/api/v1/people/8477473,R,Right Wing,Forward,RW
4,2018,55,8477502,Samuel Morin,/api/v1/people/8477502,L,Left Wing,Forward,LW
4,2018,32,8477850,Christian Folin,/api/v1/people/8477850,D,Defenseman,Defenseman,D
4,2018,6,8477948,Travis Sanheim,/api/v1/people/8477948,D,Defenseman,Defenseman,D
4,2018,96,8477979,Nicolas Aube-Kubel,/api/v1/people/8477979,R,Right Wing,Forward,RW
4,2018,51,8478017,Mark Friedman,/api/v1/people/8478017,D,Defenseman,Defenseman,D
4,2018,23,8478067,Oskar Lindblom,/api/v1/people/8478067,L,Left Wing,Forward,LW
4,2018,11,8478439,Travis Konecny,/api/v1/people/8478439,R,Right Wing,Forward,RW
4,2018,9,8478500,Ivan Provorov,/api/v1/people/8478500,D,Defenseman,Defenseman,D
4,2018,24,8478844,Mikhail Vorobyev,/api/v1/people/8478844,C,Center,Forward,C
4,2018,5,8479026,Philippe Myers,/api/v1/people/8479026,D,Defenseman,Defenseman,D
4,2018,41,8479974,Nolan Patrick,/api/v1/people/8479974,C,Center,Forward,C
4,2018,56,8470093,Mike McKenna,/api/v1/people/8470093,G,Goalie,Goalie,G
4,2018,1,8470880,Brian Elliott,/api/v1/people/8470880,G,Goalie,Goalie,G
4,2018,30,8473607,Michal Neuvirth,/api/v1/people/8473607,G,Goalie,Goalie,G
4,2018,39,8475660,Cam Talbot,/api/v1/people/8475660,G,Goalie,Goalie,G
4,2018,30,8475717,Calvin Pickard,/api/v1/people/8475717,G,Goalie,Goalie,G
4,2018,41,8476932,Anthony Stolarz,/api/v1/people/8476932,G,Goalie,Goalie,G
4,2018,34,8479312,Alex Lyon,/api/v1/people/8479312,G,Goalie,Goalie,G
4,2018,79,8479394,Carter Hart,/api/v1/people/8479394,G,Goalie,Goalie,G
5,2018,7,8464989,Matt Cullen,/api/v1/people/8464989,C,Center,Forward,C
5,2018,71,8471215,Evgeni Malkin,/api/v1/people/8471215,C,Center,Forward,C
5,2018,87,8471675,Sidney Crosby,/api/v1/people/8471675,C,Center,Forward,C
5,2018,3,8471677,Jack Johnson,/api/v1/people/8471677,D,Defenseman,Defenseman,D
5,2018,58,8471724,Kris Letang,/api/v1/people/8471724,D,Defenseman,Defenseman,D
5,2018,70,8471887,Patric Hornqvist,/api/v1/people/8471887,R,Right Wing,Forward,RW
5,2018,61,8473544,Derick Brassard,/api/v1/people/8473544,C,Center,Forward,C
5,2018,8,8473548,Phil Kessel,/api/v1/people/8473548,R,Right Wing,Forward,RW
5,2018,62,8474176,Carl Hagelin,/api/v1/people/8474176,L,Left Wing,Forward,LW
5,2018,4,8474602,Justin Schultz,/api/v1/people/8474602,D,Defenseman,Defenseman,D
5,2018,38,8474683,Derek Grant,/api/v1/people/8474683,C,Center,Forward,C
5,2018,8,8475208,Brian Dumoulin,/api/v1/people/8475208,D,Defenseman,Defenseman,D
5,2018,28,8475253,Garrett Wilson,/api/v1/people/8475253,L,Left Wing,Forward,LW
5,2018,17,8475760,Nick Bjugstad,/api/v1/people/8475760,C,Center,Forward,C
5,2018,8,8475772,Riley Sheahan,/api/v1/people/8475772,C,Center,Forward,C
5,2018,44,8475790,Erik Gudbranson,/api/v1/people/8475790,D,Defenseman,Defenseman,D
5,2018,17,8475810,Bryan Rust,/api/v1/people/8475810,R,Right Wing,Forward,RW
5,2018,55,8475902,Zach Trotman,/api/v1/people/8475902,D,Defenseman,Defenseman,D
5,2018,24,8476467,Jamie Oleksiak,/api/v1/people/8476467,D,Defenseman,Defenseman,D
5,2018,70,8476871,Tanner Pearson,/api/v1/people/8476871,L,Left Wing,Forward,LW
5,2018,2,8476874,Olli Maatta,/api/v1/people/8476874,D,Defenseman,Defenseman,D
5,2018,53,8476927,Teddy Blueger,/api/v1/people/8476927,C,Center,Forward,C
5,2018,47,8477010,Joseph Blandisi,/api/v1/people/8477010,C,Center,Forward,C
5,2018,2,8477244,Chad Ruhwedel,/api/v1/people/8477244,D,Defenseman,Defenseman,D
5,2018,59,8477404,Jake Guentzel,/api/v1/people/8477404,L,Left Wing,Forward,LW
5,2018,48,8477520,Jean-Sebastien Dea,/api/v1/people/8477520,C,Center,Forward,C
5,2018,19,8477955,Jared McCann,/api/v1/people/8477955,L,Left Wing,Forward,LW
5,2018,28,8477969,Marcus Pettersson,/api/v1/people/8477969,D,Defenseman,Defenseman,D
5,2018,88,8478466,Daniel Sprong,/api/v1/people/8478466,R,Right Wing,Forward,RW
5,2018,51,8478866,Dominik Simon,/api/v1/people/8478866,C,Center,Forward,C
5,2018,11,8479944,Zach Aston-Reese,/api/v1/people/8479944,C,Center,Forward,C
5,2018,47,8480341,Adam Johnson,/api/v1/people/8480341,C,Center,Forward,C
5,2018,50,8480945,Juuso Riikola,/api/v1/people/8480945,D,Defenseman,Defenseman,D
5,2018,30,8476899,Matt Murray,/api/v1/people/8476899,G,Goalie,Goalie,G
5,2018,35,8477465,Tristan Jarry,/api/v1/people/8477465,G,Goalie,Goalie,G
5,2018,29,8479193,Casey DeSmith,/api/v1/people/8479193,G,Goalie,Goalie,G
6,2018,33,8465009,Zdeno Chara,/api/v1/people/8465009,D,Defenseman,Defenseman,D
6,2018,37,8470638,Patrice Bergeron,/api/v1/people/8470638,C,Center,Forward,C
6,2018,21,8470655,David Backes,/api/v1/people/8470655,R,Right Wing,Forward,RW
6,2018,18,8470740,Lee Stempniak,/api/v1/people/8470740,R,Right Wing,Forward,RW
6,2018,46,8471276,David Krejci,/api/v1/people/8471276,C,Center,Forward,C
6,2018,63,8473419,Brad Marchand,/api/v1/people/8473419,L,Left Wing,Forward,LW
6,2018,44,8474000,Steven Kampfer,/api/v1/people/8474000,D,Defenseman,Defenseman,D
6,2018,34,8474008,Paul Carey,/api/v1/people/8474008,C,Center,Forward,C
6,2018,90,8475149,Marcus Johansson,/api/v1/people/8475149,L,Left Wing,Forward,LW
6,2018,2,8475186,John Moore,/api/v1/people/8475186,D,Defenseman,Defenseman,D
6,2018,13,8475745,Charlie Coyle,/api/v1/people/8475745,C,Center,Forward,C
6,2018,14,8475780,Chris Wagner,/api/v1/people/8475780,R,Right Wing,Forward,RW
6,2018,20,8475807,Joakim Nordstrom,/api/v1/people/8475807,C,Center,Forward,C
6,2018,86,8476191,Kevan Miller,/api/v1/people/8476191,D,Defenseman,Defenseman,D
6,2018,7,8476374,Sean Kuraly,/api/v1/people/8476374,C,Center,Forward,C
6,2018,47,8476792,Torey Krug,/api/v1/people/8476792,D,Defenseman,Defenseman,D
6,2018,48,8476891,Matt Grzelcyk,/api/v1/people/8476891,D,Defenseman,Defenseman,D
6,2018,64,8476966,Gemel Smith,/api/v1/people/8476966,C,Center,Forward,C
6,2018,25,8477320,Anton Blidh,/api/v1/people/8477320,L,Left Wing,Forward,LW
6,2018,75,8477365,Connor Clifton,/api/v1/people/8477365,D,Defenseman,Defenseman,D
6,2018,22,8477417,Peter Cehlarik,/api/v1/people/8477417,L,Left Wing,Forward,LW
6,2018,12,8477529,Colby Cave,/api/v1/people/8477529,C,Center,Forward,C
6,2018,88,8477956,David Pastrnak,/api/v1/people/8477956,R,Right Wing,Forward,RW
6,2018,8,8477987,Ryan Donato,/api/v1/people/8477987,C,Center,Forward,C
6,2018,43,8478046,Danton Heinen,/api/v1/people/8478046,L,Left Wing,Forward,LW
6,2018,24,8478075,Anders Bjork,/api/v1/people/8478075,L,Left Wing,Forward,LW
6,2018,67,8478415,Jakub Zboril,/api/v1/people/8478415,D,Defenseman,Defenseman,D
6,2018,23,8478417,Jakob Forsbacka Karlsson,/api/v1/people/8478417,C,Center,Forward,C
6,2018,25,8478443,Brandon Carlo,/api/v1/people/8478443,D,Defenseman,Defenseman,D
6,2018,3,8478468,Jeremy Lauzon,/api/v1/people/8478468,D,Defenseman,Defenseman,D
6,2018,56,8478485,Zach Senyshyn,/api/v1/people/8478485,R,Right Wing,Forward,RW
6,2018,74,8478498,Jake DeBrusk,/api/v1/people/8478498,L,Left Wing,Forward,LW
6,2018,55,8478569,Noel Acciari,/api/v1/people/8478569,C,Center,Forward,C
6,2018,73,8479325,Charlie McAvoy,/api/v1/people/8479325,D,Defenseman,Defenseman,D
6,2018,11,8479365,Trent Frederic,/api/v1/people/8479365,C,Center,Forward,C
6,2018,5,8480001,Urho Vaakanainen,/api/v1/people/8480001,D,Defenseman,Defenseman,D
6,2018,46,8480901,Karson Kuhlman,/api/v1/people/8480901,C,Center,Forward,C
6,2018,41,8470860,Jaroslav Halak,/api/v1/people/8470860,G,Goalie,Goalie,G
6,2018,40,8471695,Tuukka Rask,/api/v1/people/8471695,G,Goalie,Goalie,G
7,2018,29,8469506,Jason Pominville,/api/v1/people/8469506,R,Right Wing,Forward,RW
7,2018,48,8471436,Matt Hunwick,/api/v1/people/8471436,D,Defenseman,Defenseman,D
7,2018,17,8471743,Vladimir Sobotka,/api/v1/people/8471743,C,Center,Forward,C
7,2018,21,8473449,Kyle Okposo,/api/v1/people/8473449,R,Right Wing,Forward,RW
7,2018,10,8473534,Patrik Berglund,/api/v1/people/8473534,C,Center,Forward,C
7,2018,24,8474567,Zach Bogosian,/api/v1/people/8474567,D,Defenseman,Defenseman,D
7,2018,6,8474618,Marco Scandella,/api/v1/people/8474618,D,Defenseman,Defenseman,D
7,2018,22,8475728,Johan Larsson,/api/v1/people/8475728,L,Left Wing,Forward,LW
7,2018,53,8475784,Jeff Skinner,/api/v1/people/8475784,L,Left Wing,Forward,LW
7,2018,26,8476293,Scott Wilson,/api/v1/people/8476293,C,Center,Forward,C
7,2018,28,8476470,Nathan Beaulieu,/api/v1/people/8476470,D,Defenseman,Defenseman,D
7,2018,7,8476807,Matt Tennyson,/api/v1/people/8476807,D,Defenseman,Defenseman,D
7,2018,28,8476878,Zemgus Girgensons,/api/v1/people/8476878,L,Left Wing,Forward,LW
7,2018,22,8476931,Jake McCabe,/api/v1/people/8476931,D,Defenseman,Defenseman,D
7,2018,56,8476982,Danny O'Regan,/api/v1/people/8476982,C,Center,Forward,C
7,2018,,8477461,Remi Elie,/api/v1/people/8477461,L,Left Wing,Forward,LW
7,2018,55,8477499,Rasmus Ristolainen,/api/v1/people/8477499,D,Defenseman,Defenseman,D
7,2018,73,8477839,Conor Sheary,/api/v1/people/8477839,L,Left Wing,Forward,LW
7,2018,13,8477933,Sam Reinhart,/api/v1/people/8477933,C,Center,Forward,C
7,2018,62,8477986,Brandon Montour,/api/v1/people/8477986,D,Defenseman,Defenseman,D
7,2018,71,8478109,Victor Olofsson,/api/v1/people/8478109,L,Left Wing,Forward,LW
7,2018,9,8478403,Jack Eichel,/api/v1/people/8478403,C,Center,Forward,C
7,2018,2,8478425,Brendan Guhle,/api/v1/people/8478425,D,Defenseman,Defenseman,D
7,2018,17,8478542,Evan Rodrigues,/api/v1/people/8478542,C,Center,Forward,C
7,2018,3,8478840,Will Borgen,/api/v1/people/8478840,D,Defenseman,Defenseman,D
7,2018,8,8479268,Casey Nelson,/api/v1/people/8479268,D,Defenseman,Defenseman,D
7,2018,72,8479420,Tage Thompson,/api/v1/people/8479420,C,Center,Forward,C
7,2018,11,8479423,Alex Nylander,/api/v1/people/8479423,L,Left Wing,Forward,LW
7,2018,37,8479999,Casey Mittelstadt,/api/v1/people/8479999,C,Center,Forward,C
7,2018,17,8480083,C.J. Smith,/api/v1/people/8480083,L,Left Wing,Forward,LW
7,2018,26,8480839,Rasmus Dahlin,/api/v1/people/8480839,D,Defenseman,Defenseman,D
7,2018,20,8480935,Lawrence Pilut,/api/v1/people/8480935,D,Defenseman,Defenseman,D
7,2018,40,8475622,Carter Hutton,/api/v1/people/8475622,G,Goalie,Goalie,G
7,2018,35,8476999,Linus Ullmark,/api/v1/people/8476999,G,Goalie,Goalie,G
8,2018,14,8469521,Tomas Plekanec,/api/v1/people/8469521,C,Center,Forward,C
8,2018,6,8470642,Shea Weber,/api/v1/people/8470642,D,Defenseman,Defenseman,D
8,2018,44,8470775,Nate Thompson,/api/v1/people/8470775,C,Center,Forward,C
8,2018,46,8473507,Jeff Petry,/api/v1/people/8473507,D,Defenseman,Defenseman,D
8,2018,21,8473673,David Schlemko,/api/v1/people/8473673,D,Defenseman,Defenseman,D
8,2018,27,8473991,Karl Alzner,/api/v1/people/8473991,D,Defenseman,Defenseman,D
8,2018,41,8474038,Paul Byron,/api/v1/people/8474038,L,Left Wing,Forward,LW
8,2018,22,8474668,Dale Weise,/api/v1/people/8474668,R,Right Wing,Forward,RW
8,2018,18,8474818,Jordie Benn,/api/v1/people/8474818,D,Defenseman,Defenseman,D
8,2018,90,8475193,Tomas Tatar,/api/v1/people/8475193,L,Left Wing,Forward,LW
8,2018,44,8475235,Nicolas Deslauriers,/api/v1/people/8475235,L,Left Wing,Forward,LW
8,2018,43,8475738,Jordan Weal,/api/v1/people/8475738,C,Center,Forward,C
8,2018,26,8475808,Michael Chaput,/api/v1/people/8475808,C,Center,Forward,C
8,2018,18,8475844,Kenny Agostino,/api/v1/people/8475844,L,Left Wing,Forward,LW
8,2018,11,8475848,Brendan Gallagher,/api/v1/people/8475848,R,Right Wing,Forward,RW
8,2018,53,8476285,Matthew Peca,/api/v1/people/8476285,C,Center,Forward,C
8,2018,65,8476381,Andrew Shaw,/api/v1/people/8476381,R,Right Wing,Forward,RW
8,2018,6,8476422,Mike Reilly,/api/v1/people/8476422,D,Defenseman,Defenseman,D
8,2018,61,8476443,Xavier Ouellet,/api/v1/people/8476443,D,Defenseman,Defenseman,D
8,2018,40,8476469,Joel Armia,/api/v1/people/8476469,R,Right Wing,Forward,RW
8,2018,24,8476479,Phillip Danault,/api/v1/people/8476479,C,Center,Forward,C
8,2018,54,8476948,Charles Hudon,/api/v1/people/8476948,L,Left Wing,Forward,LW
8,2018,27,8476967,Brett Kulak,/api/v1/people/8476967,D,Defenseman,Defenseman,D
8,2018,62,8477476,Artturi Lehkonen,/api/v1/people/8477476,L,Left Wing,Forward,LW
8,2018,27,8477494,Jonathan Drouin,/api/v1/people/8477494,L,Left Wing,Forward,LW
8,2018,11,8477503,Max Domi,/api/v1/people/8477503,C,Center,Forward,C
8,2018,32,8477850,Christian Folin,/api/v1/people/8477850,D,Defenseman,Defenseman,D
8,2018,47,8478454,Noah Juulsen,/api/v1/people/8478454,D,Defenseman,Defenseman,D
8,2018,98,8479376,Victor Mete,/api/v1/people/8479376,D,Defenseman,Defenseman,D
8,2018,25,8480068,Ryan Poehling,/api/v1/people/8480068,C,Center,Forward,C
8,2018,82,8480829,Jesperi Kotkaniemi,/api/v1/people/8480829,C,Center,Forward,C
8,2018,31,8471679,Carey Price,/api/v1/people/8471679,G,Goalie,Goalie,G
8,2018,37,8474550,Antti Niemi,/api/v1/people/8474550,G,Goalie,Goalie,G
