,team_id,season,player_id,full_name,first_name,last_name,jersey_number,position,position_code
1350,9,2017,8478469,Thomas Chabot,Thomas,Chabot,72,Defenseman,D
1351,9,2017,8478488,Filip Chlapik,Filip,Chlapik,78,Center,C
1352,9,2017,8478846,Christian Wolanin,Christian,Wolanin,86,Defenseman,D
1353,9,2017,8478868,Christian Jaros,Christian,Jaros,83,Defenseman,D
1354,9,2017,8480029,Alex Formenton,Alex,Formenton,10,Left Wing,LW
1355,9,2017,8467950,Craig Anderson,Craig,Anderson,41,Goalie,G
1356,9,2017,8471433,Daniel Taylor,Daniel,Taylor,70,Goalie,G
1357,9,2017,8477237,Mike Condon,Mike,Condon,1,Goalie,G
1358,10,2017,8466139,Patrick Marleau,Patrick,Marleau,12,Center,C
1359,10,2017,8468493,Ron Hainsey,Ron,Hainsey,81,Defenseman,D
1360,10,2017,8468575,Dominic Moore,Dominic,Moore,20,Center,C
1361,10,2017,8469521,Tomas Plekanec,Tomas,Plekanec,14,Center,C
1362,10,2017,8470611,Eric Fehr,Eric,Fehr,21,Center,C
1363,10,2017,8471392,Roman Polak,Roman,Polak,45,Defenseman,D
1364,10,2017,8473463,Leo Komarov,Leo,Komarov,47,Right Wing,RW
1365,10,2017,8474037,James van Riemsdyk,James,van,21,Left Wing,LW
1366,10,2017,8474581,Jake Gardiner,Jake,Gardiner,51,Defenseman,D
1367,10,2017,8474709,Matt Martin,Matt,Martin,17,Left Wing,LW
1368,10,2017,8475098,Tyler Bozak,Tyler,Bozak,21,Center,C
1369,10,2017,8475172,Nazem Kadri,Nazem,Kadri,91,Center,C
1370,10,2017,8475716,Martin Marincin,Martin,Marincin,52,Defenseman,D
1371,10,2017,8475718,Justin Holl,Justin,Holl,3,Defenseman,D
1372,10,2017,8475786,Zach Hyman,Zach,Hyman,18,Left Wing,LW
1373,10,2017,8476410,Josh Leivo,Josh,Leivo,17,Left Wing,LW
1374,10,2017,8476853,Morgan Rielly,Morgan,Rielly,44,Defenseman,D
1375,10,2017,8476941,Connor Carrick,Connor,Carrick,36,Defenseman,D
1376,10,2017,8477015,Connor Brown,Connor,Brown,28,Right Wing,RW
1377,10,2017,8477341,Andreas Johnsson,Andreas,Johnsson,18,Left Wing,LW
1378,10,2017,8477512,Frederik Gauthier,Frederik,Gauthier,38,Center,C
1379,10,2017,8477939,William Nylander,William,Nylander,88,Right Wing,RW
1380,10,2017,8477953,Kasperi Kapanen,Kasperi,Kapanen,42,Right Wing,RW
1381,10,2017,8478373,Nikita Soshnikov,Nikita,Soshnikov,41,Right Wing,RW
1382,10,2017,8478408,Travis Dermott,Travis,Dermott,33,Defenseman,D
1383,10,2017,8478483,Mitchell Marner,Mitchell,Marner,16,Right Wing,RW
1384,10,2017,8479318,Auston Matthews,Auston,Matthews,34,Center,C
1385,10,2017,8479458,Nikita Zaitsev,Nikita,Zaitsev,22,Defenseman,D
1386,10,2017,8480157,Calle Rosen,Calle,Rosen,43,Defenseman,D
1387,10,2017,8480158,Andreas Borgman,Andreas,Borgman,6,Defenseman,D
1388,10,2017,8470147,Curtis McElhinney,Curtis,McElhinney,35,Goalie,G
1389,10,2017,8475717,Calvin Pickard,Calvin,Pickard,30,Goalie,G
1390,10,2017,8475883,Frederik Andersen,Frederik,Andersen,31,Goalie,G
1391,12,2017,8468508,Justin Williams,Justin,Williams,14,Right Wing,RW
1392,12,2017,8470740,Lee Stempniak,Lee,Stempniak,18,Right Wing,RW
1393,12,2017,8473533,Jordan Staal,Jordan,Staal,11,Center,C
1394,12,2017,8475323,Marcus Kruger,Marcus,Kruger,16,Center,C
1395,12,2017,8475753,Justin Faulk,Justin,Faulk,72,Defenseman,D
1396,12,2017,8475784,Jeff Skinner,Jeff,Skinner,53,Left Wing,LW
1397,12,2017,8475807,Joakim Nordstrom,Joakim,Nordstrom,20,Center,C
1398,12,2017,8476403,Klas Dahlbeck,Klas,Dahlbeck,6,Defenseman,D
1399,12,2017,8476437,Victor Rask,Victor,Rask,49,Center,C
1400,12,2017,8476858,Phillip Di Giuseppe,Phillip,Di,34,Left Wing,LW
1401,12,2017,8476882,Teuvo Teravainen,Teuvo,Teravainen,86,Left Wing,LW
1402,12,2017,8476934,Brock McGinn,Brock,McGinn,26,Left Wing,LW
1403,12,2017,8476953,Trevor Carrick,Trevor,Carrick,53,Defenseman,D
1404,12,2017,8476958,Jaccob Slavin,Jaccob,Slavin,74,Defenseman,D
1405,12,2017,8477458,Valentin Zykov,Valentin,Zykov,7,Left Wing,LW
1406,12,2017,8477488,Brett Pesce,Brett,Pesce,22,Defenseman,D
1407,12,2017,8477496,Elias Lindholm,Elias,Lindholm,28,Center,C
1408,12,2017,8477591,Josh Jooris,Josh,Jooris,36,Right Wing,RW
1409,12,2017,8477845,Trevor van Riemsdyk,Trevor,van,57,Defenseman,D
1410,12,2017,8477938,Haydn Fleury,Haydn,Fleury,7,Defenseman,D
1411,12,2017,8477981,Roland McKeown,Roland,McKeown,55,Defenseman,D
1412,12,2017,8477998,Warren Foegele,Warren,Foegele,37,Left Wing,LW
1413,12,2017,8478027,Lucas Wallmark,Lucas,Wallmark,71,Center,C
1414,12,2017,8478396,Noah Hanifin,Noah,Hanifin,55,Defenseman,D
1415,12,2017,8478427,Sebastian Aho,Sebastian,Aho,20,Center,C
1416,12,2017,8478462,Nicolas Roy,Nicolas,Roy,10,Center,C
1417,12,2017,8478585,Derek Ryan,Derek,Ryan,10,Center,C
1418,12,2017,8479511,Janne Kuokkanen,Janne,Kuokkanen,59,Center,C
1419,12,2017,8480039,Martin Necas,Martin,Necas,88,Center,C
1420,12,2017,8470320,Cam Ward,Cam,Ward,30,Goalie,G
1421,12,2017,8474152,Scott Darling,Scott,Darling,33,Goalie,G
1422,13,2017,8468001,Derek MacKenzie,Derek,MacKenzie,17,Center,C
1423,13,2017,8468085,Radim Vrbata,Radim,Vrbata,71,Right Wing,RW
1424,13,2017,8471735,Keith Yandle,Keith,Yandle,3,Defenseman,D
1425,13,2017,8473465,Jamie McGinn,Jamie,McGinn,88,Left Wing,LW
1426,13,2017,8474098,Colton Sceviour,Colton,Sceviour,70,Center,C
1427,13,2017,8474149,Evgenii Dadonov,Evgenii,Dadonov,63,Right Wing,RW
1428,13,2017,8474230,Micheal Haley,Micheal,Haley,38,Left Wing,LW
1429,13,2017,8475736,Connor Brickley,Connor,Brickley,23,Left Wing,LW
1430,13,2017,8475755,Alexander Petrovic,Alexander,Petrovic,28,Defenseman,D
1431,13,2017,8475760,Nick Bjugstad,Nick,Bjugstad,17,Center,C
1432,13,2017,8475796,Mark Pysyk,Mark,Pysyk,43,Defenseman,D
1433,13,2017,8476322,Chase Balisy,Chase,Balisy,23,Center,C
1434,13,2017,8476389,Vincent Trocheck,Vincent,Trocheck,16,Center,C
1435,13,2017,8476456,Jonathan Huberdeau,Jonathan,Huberdeau,10,Center,C
1436,13,2017,8476875,Mike Matheson,Mike,Matheson,8,Defenseman,D
1437,13,2017,8477346,MacKenzie Weegar,MacKenzie,Weegar,52,Defenseman,D
1438,13,2017,8477452,Ian McCoshen,Ian,McCoshen,78,Defenseman,D
1439,13,2017,8477493,Aleksander Barkov,Aleksander,Barkov,16,Center,C
1440,13,2017,8477583,Curtis Valk,Curtis,Valk,14,Center,C
1441,13,2017,8477932,Aaron Ekblad,Aaron,Ekblad,5,Defenseman,D
1442,13,2017,8477955,Jared McCann,Jared,McCann,19,Left Wing,LW
1443,13,2017,8478211,Dryden Hunt,Dryden,Hunt,15,Left Wing,LW
1444,13,2017,8478366,Frank Vatrano,Frank,Vatrano,77,Right Wing,RW
1445,13,2017,8478843,Denis Malgin,Denis,Malgin,81,Center,C
1446,13,2017,8479404,Henrik Borgstrom,Henrik,Borgstrom,13,Center,C
1447,13,2017,8479553,Maxim Mamin,Maxim,Mamin,98,Center,C
1448,13,2017,8480015,Owen Tippett,Owen,Tippett,74,Right Wing,RW
1449,13,2017,8480164,Henrik Haapala,Henrik,Haapala,25,Left Wing,LW
1450,13,2017,8466141,Roberto Luongo,Roberto,Luongo,1,Goalie,G
1451,13,2017,8473503,James Reimer,James,Reimer,47,Goalie,G
1452,13,2017,8474550,Antti Niemi,Antti,Niemi,37,Goalie,G
1453,13,2017,8474667,Harri Sateri,Harri,Sateri,30,Goalie,G
1454,14,2017,8470543,Chris Kunitz,Chris,Kunitz,14,Left Wing,LW
1455,14,2017,8470601,Braydon Coburn,Braydon,Coburn,45,Defenseman,D
1456,14,2017,8471339,Ryan Callahan,Ryan,Callahan,24,Right Wing,RW
1457,14,2017,8471873,Anton Stralman,Anton,Stralman,86,Defenseman,D
1458,14,2017,8471958,Dan Girardi,Dan,Girardi,5,Defenseman,D
1459,14,2017,8473986,Alex Killorn,Alex,Killorn,17,Center,C
1460,14,2017,8474151,Ryan McDonagh,Ryan,McDonagh,27,Defenseman,D
1461,14,2017,8474564,Steven Stamkos,Steven,Stamkos,91,Center,C
1462,14,2017,8474870,Tyler Johnson,Tyler,Johnson,90,Center,C
1463,14,2017,8475167,Victor Hedman,Victor,Hedman,77,Defenseman,D
1464,14,2017,8475254,Gabriel Dumont,Gabriel,Dumont,40,Center,C
1465,14,2017,8475739,Michael Bournival,Michael,Bournival,15,Left Wing,LW
1466,14,2017,8476195,Cory Conacher,Cory,Conacher,89,Center,C
1467,14,2017,8476285,Matthew Peca,Matthew,Peca,53,Center,C
1468,14,2017,8476292,Ondrej Palat,Ondrej,Palat,18,Left Wing,LW
1469,14,2017,8476453,Nikita Kucherov,Nikita,Kucherov,86,Right Wing,RW
1470,14,2017,8476468,J.T. Miller,J.T.,Miller,9,Center,C
1471,14,2017,8476480,Vladislav Namestnikov,Vladislav,Namestnikov,7,Center,C
1472,14,2017,8476806,JT Brown,JT,Brown,23,Right Wing,RW
1473,14,2017,8476826,Yanni Gourde,Yanni,Gourde,37,Center,C
1474,14,2017,8476886,Slater Koekkoek,Slater,Koekkoek,20,Defenseman,D
1475,14,2017,8476975,Cedric Paquette,Cedric,Paquette,13,Center,C
1476,14,2017,8477009,Jake Dotchin,Jake,Dotchin,59,Defenseman,D
1477,14,2017,8477205,Andrej Sustr,Andrej,Sustr,29,Defenseman,D
1478,14,2017,8477454,Adam Erne,Adam,Erne,21,Left Wing,LW
1479,14,2017,8478010,Brayden Point,Brayden,Point,21,Center,C
1480,14,2017,8478519,Anthony Cirelli,Anthony,Cirelli,71,Center,C
1481,14,2017,8479410,Mikhail Sergachev,Mikhail,Sergachev,98,Defenseman,D
1482,14,2017,8469514,Peter Budaj,Peter,Budaj,31,Goalie,G
1483,14,2017,8475839,Louis Domingue,Louis,Domingue,70,Goalie,G
1484,14,2017,8476883,Andrei Vasilevskiy,Andrei,Vasilevskiy,88,Goalie,G
1485,15,2017,8468498,Brooks Orpik,Brooks,Orpik,44,Defenseman,D
1486,15,2017,8471214,Alex Ovechkin,Alex,Ovechkin,8,Left Wing,LW
1487,15,2017,8471698,T.J. Oshie,T.J.,Oshie,77,Right Wing,RW
1488,15,2017,8471702,Matt Niskanen,Matt,Niskanen,15,Defenseman,D
1489,15,2017,8471710,Taylor Chorney,Taylor,Chorney,44,Defenseman,D
1490,15,2017,8473563,Nicklas Backstrom,Nicklas,Backstrom,19,Center,C
1491,15,2017,8474061,Anthony Peluso,Anthony,Peluso,16,Right Wing,RW
1492,15,2017,8474189,Lars Eller,Lars,Eller,20,Center,C
1493,15,2017,8474291,Jay Beagle,Jay,Beagle,83,Center,C
1494,15,2017,8474590,John Carlson,John,Carlson,74,Defenseman,D
1495,15,2017,8474604,Aaron Ness,Aaron,Ness,42,Defenseman,D
1496,15,2017,8475163,Alex Chiasson,Alex,Chiasson,48,Right Wing,RW
1497,15,2017,8475200,Dmitry Orlov,Dmitry,Orlov,7,Defenseman,D
1498,15,2017,8475744,Evgeny Kuznetsov,Evgeny,Kuznetsov,92,Center,C
1499,15,2017,8475758,Devante Smith-Pelly,Devante,Smith-Pelly,25,Right Wing,RW
1500,15,2017,8475792,Brett Connolly,Brett,Connolly,20,Right Wing,RW
1501,15,2017,8476329,Travis Boyd,Travis,Boyd,72,Center,C
1502,15,2017,8476344,Tyler Graovac,Tyler,Graovac,44,Center,C
1503,15,2017,8476880,Tom Wilson,Tom,Wilson,43,Right Wing,RW
1504,15,2017,8476905,Chandler Stephenson,Chandler,Stephenson,20,Center,C
1505,15,2017,8477043,Christian Djoos,Christian,Djoos,44,Defenseman,D
1506,15,2017,8477070,Liam O'Brien,Liam,O'Brien,38,Center,C
1507,15,2017,8477444,Andre Burakovsky,Andre,Burakovsky,95,Left Wing,LW
1508,15,2017,8477474,Madison Bowey,Madison,Bowey,24,Defenseman,D
1509,15,2017,8477573,Nathan Walker,Nathan,Walker,26,Left Wing,LW
1510,15,2017,8477944,Jakub Vrana,Jakub,Vrana,15,Left Wing,LW
1511,15,2017,8478063,Shane Gersich,Shane,Gersich,63,Left Wing,LW
1512,15,2017,8479482,Michal Kempny,Michal,Kempny,36,Defenseman,D
1513,15,2017,8480143,Jakub Jerabek,Jakub,Jerabek,28,Defenseman,D
1514,15,2017,8474651,Braden Holtby,Braden,Holtby,70,Goalie,G
1515,15,2017,8475831,Philipp Grubauer,Philipp,Grubauer,31,Goalie,G
1516,16,2017,8469544,Patrick Sharp,Patrick,Sharp,10,Left Wing,LW
1517,16,2017,8470281,Duncan Keith,Duncan,Keith,2,Defenseman,D
1518,16,2017,8471742,Cody Franson,Cody,Franson,11,Defenseman,D
1519,16,2017,8473573,Artem Anisimov,Artem,Anisimov,51,Center,C
1520,16,2017,8473604,Jonathan Toews,Jonathan,Toews,19,Center,C
1521,16,2017,8474141,Patrick Kane,Patrick,Kane,88,Right Wing,RW
1522,16,2017,8474642,Lance Bouma,Lance,Bouma,17,Left Wing,LW
1523,16,2017,8474739,Tommy Wingels,Tommy,Wingels,57,Center,C
1524,16,2017,8475209,Richard Panik,Richard,Panik,16,Right Wing,RW
1525,16,2017,8476430,Tomas Jurco,Tomas,Jurco,13,Right Wing,RW
1526,16,2017,8476438,Brandon Saad,Brandon,Saad,20,Left Wing,LW
1527,16,2017,8476473,Connor Murphy,Connor,Murphy,5,Defenseman,D
1528,16,2017,8476979,Erik Gustafsson,Erik,Gustafsson,56,Defenseman,D
1529,16,2017,8476994,Vinnie Hinostroza,Vinnie,Hinostroza,13,Center,C
1530,16,2017,8477401,John Hayden,John,Hayden,15,Center,C
1531,16,2017,8477407,Anthony Duclair,Anthony,Duclair,10,Left Wing,LW
1532,16,2017,8477451,Ryan Hartman,Ryan,Hartman,38,Right Wing,RW
1533,16,2017,8477472,Carl Dahlstrom,Carl,Dahlstrom,48,Defenseman,D
1534,16,2017,8477851,Jordan Oesterle,Jordan,Oesterle,82,Defenseman,D
1535,16,2017,8477951,Nick Schmaltz,Nick,Schmaltz,8,Center,C
1536,16,2017,8478055,Gustav Forsling,Gustav,Forsling,42,Defenseman,D
1537,16,2017,8478106,Dylan Sikura,Dylan,Sikura,79,Right Wing,RW
1538,16,2017,8478146,Matthew Highmore,Matthew,Highmore,15,Center,C
1539,16,2017,8478528,Tanner Kero,Tanner,Kero,64,Center,C
1540,16,2017,8478561,Andreas Martinsen,Andreas,Martinsen,23,Left Wing,LW
1541,16,2017,8479337,Alex DeBrincat,Alex,DeBrincat,93,Right Wing,RW
1542,16,2017,8479482,Michal Kempny,Michal,Kempny,36,Defenseman,D
1543,16,2017,8479595,Blake Hillman,Blake,Hillman,55,Defenseman,D
1544,16,2017,8480144,David Kampf,David,Kampf,64,Center,C
1545,16,2017,8480153,Victor Ejdsell,Victor,Ejdsell,17,Center,C
1546,16,2017,8480172,Jan Rutta,Jan,Rutta,84,Defenseman,D
1547,16,2017,8470645,Corey Crawford,Corey,Crawford,50,Goalie,G
1548,16,2017,8471301,Jeff Glass,Jeff,Glass,30,Goalie,G
1549,16,2017,8475234,J-F Berube,J-F,Berube,30,Goalie,G
1550,16,2017,8476341,Anton Forsberg,Anton,Forsberg,31,Goalie,G
1551,16,2017,8480420,Collin Delia,Collin,Delia,60,Goalie,G
1552,17,2017,8468083,Henrik Zetterberg,Henrik,Zetterberg,40,Center,C
1553,17,2017,8468509,Niklas Kronwall,Niklas,Kronwall,55,Defenseman,D
1554,17,2017,8470110,Trevor Daley,Trevor,Daley,83,Defenseman,D
1555,17,2017,8470144,Frans Nielsen,Frans,Nielsen,81,Center,C
1556,17,2017,8470318,Jonathan Ericsson,Jonathan,Ericsson,52,Defenseman,D
1557,17,2017,8471242,Mike Green,Mike,Green,27,Defenseman,D
1558,17,2017,8471266,David Booth,David,Booth,17,Left Wing,LW
1559,17,2017,8471716,Justin Abdelkader,Justin,Abdelkader,8,Left Wing,LW
1560,17,2017,8471794,Darren Helm,Darren,Helm,43,Center,C
1561,17,2017,8474679,Gustav Nyquist,Gustav,Nyquist,14,Center,C
1562,17,2017,8474722,Luke Witkowski,Luke,Witkowski,28,Defenseman,D
1563,17,2017,8474873,Brian Lashoff,Brian,Lashoff,32,Defenseman,D
1564,17,2017,8475193,Tomas Tatar,Tomas,Tatar,90,Left Wing,LW
1565,17,2017,8475324,Nick Jensen,Nick,Jensen,3,Defenseman,D
1566,17,2017,8475772,Riley Sheahan,Riley,Sheahan,8,Center,C
1567,17,2017,8476293,Scott Wilson,Scott,Wilson,26,Center,C
1568,17,2017,8476443,Xavier Ouellet,Xavier,Ouellet,61,Defenseman,D
1569,17,2017,8476822,Luke Glendening,Luke,Glendening,11,Center,C
1570,17,2017,8476924,Martin Frk,Martin,Frk,29,Right Wing,RW
1571,17,2017,8476960,Andreas Athanasiou,Andreas,Athanasiou,89,Center,C
1572,17,2017,8477215,Danny DeKeyser,Danny,DeKeyser,65,Defenseman,D
1573,17,2017,8477479,Tyler Bertuzzi,Tyler,Bertuzzi,59,Left Wing,LW
1574,17,2017,8477511,Anthony Mantha,Anthony,Mantha,39,Right Wing,RW
1575,17,2017,8477946,Dylan Larkin,Dylan,Larkin,71,Center,C
1576,17,2017,8478431,Evgeny Svechnikov,Evgeny,Svechnikov,10,Left Wing,LW
1577,17,2017,8470657,Jimmy Howard,Jimmy,Howard,35,Goalie,G
1578,17,2017,8475852,Petr Mrazek,Petr,Mrazek,34,Goalie,G
1579,17,2017,8477225,Jared Coreau,Jared,Coreau,50,Goalie,G
1580,18,2017,8467370,Mike Fisher,Mike,Fisher,12,Center,C
1581,18,2017,8468486,Scott Hartnell,Scott,Hartnell,17,Left Wing,LW
1582,18,2017,8471296,Alexei Emelin,Alexei,Emelin,25,Defenseman,D
1583,18,2017,8471657,Cody McLeod,Cody,McLeod,55,Left Wing,LW
1584,18,2017,8474009,Nick Bonino,Nick,Bonino,12,Center,C
1585,18,2017,8474056,P.K. Subban,P.K.,Subban,76,Defenseman,D
1586,18,2017,8474068,Kyle Turris,Kyle,Turris,8,Center,C
1587,18,2017,8474134,Yannick Weber,Yannick,Weber,3,Defenseman,D
1588,18,2017,8474600,Roman Josi,Roman,Josi,59,Defenseman,D
1589,18,2017,8475176,Ryan Ellis,Ryan,Ellis,94,Defenseman,D
1590,18,2017,8475218,Mattias Ekholm,Mattias,Ekholm,14,Defenseman,D
1591,18,2017,8475225,Craig Smith,Craig,Smith,15,Center,C
1592,18,2017,8475625,Matt Irwin,Matt,Irwin,52,Defenseman,D
1593,18,2017,8475714,Calle Jarnkrok,Calle,Jarnkrok,19,Center,C
1594,18,2017,8475766,Austin Watson,Austin,Watson,51,Left Wing,LW
1595,18,2017,8475793,Ryan Johansen,Ryan,Johansen,12,Center,C
1596,18,2017,8475868,Anthony Bitetto,Anthony,Bitetto,2,Defenseman,D
1597,18,2017,8476447,Miikka Salomaki,Miikka,Salomaki,10,Right Wing,RW
1598,18,2017,8476857,Pontus Aberg,Pontus,Aberg,46,Left Wing,LW
1599,18,2017,8476887,Filip Forsberg,Filip,Forsberg,9,Left Wing,LW
1600,18,2017,8476925,Colton Sissons,Colton,Sissons,10,Center,C
1601,18,2017,8477451,Ryan Hartman,Ryan,Hartman,38,Right Wing,RW
1602,18,2017,8477919,Frederick Gaudreau,Frederick,Gaudreau,89,Center,C
1603,18,2017,8477942,Kevin Fiala,Kevin,Fiala,22,Left Wing,LW
1604,18,2017,8478042,Viktor Arvidsson,Viktor,Arvidsson,33,Right Wing,RW
1605,18,2017,8479398,Samuel Girard,Samuel,Girard,49,Defenseman,D
1606,18,2017,8480009,Eeli Tolvanen,Eeli,Tolvanen,20,Right Wing,RW
1607,18,2017,8471469,Pekka Rinne,Pekka,Rinne,35,Goalie,G
1608,18,2017,8477424,Juuse Saros,Juuse,Saros,74,Goalie,G
1609,19,2017,8469501,Chris Thorburn,Chris,Thorburn,22,Right Wing,RW
1610,19,2017,8470105,Scottie Upshall,Scottie,Upshall,9,Right Wing,RW
1611,19,2017,8470151,Jay Bouwmeester,Jay,Bouwmeester,19,Defenseman,D
1612,19,2017,8470257,Alexander Steen,Alexander,Steen,20,Left Wing,LW
1613,19,2017,8470803,Kyle Brodziak,Kyle,Brodziak,28,Center,C
1614,19,2017,8471669,Paul Stastny,Paul,Stastny,26,Center,C
1615,19,2017,8471743,Vladimir Sobotka,Vladimir,Sobotka,17,Center,C
1616,19,2017,8471761,Chris Butler,Chris,Butler,25,Defenseman,D
1617,19,2017,8473534,Patrik Berglund,Patrik,Berglund,10,Center,C
1618,19,2017,8474125,Carl Gunnarsson,Carl,Gunnarsson,4,Defenseman,D
1619,19,2017,8474145,Robert Bortuzzo,Robert,Bortuzzo,41,Defenseman,D
1620,19,2017,8474565,Alex Pietrangelo,Alex,Pietrangelo,7,Defenseman,D
1621,19,2017,8475170,Brayden Schenn,Brayden,Schenn,10,Center,C
1622,19,2017,8475175,Magnus Paajarvi,Magnus,Paajarvi,56,Left Wing,LW
1623,19,2017,8475263,Wade Megan,Wade,Megan,22,Center,C
1624,19,2017,8475613,Nate Prosser,Nate,Prosser,39,Defenseman,D
1625,19,2017,8475761,Beau Bennett,Beau,Bennett,78,Right Wing,RW
1626,19,2017,8475765,Vladimir Tarasenko,Vladimir,Tarasenko,91,Right Wing,RW
1627,19,2017,8475768,Jaden Schwartz,Jaden,Schwartz,17,Center,C
1628,19,2017,8476436,Dmitrij Jaskin,Dmitrij,Jaskin,93,Right Wing,RW
1629,19,2017,8476441,Joel Edmundson,Joel,Edmundson,6,Defenseman,D
1630,19,2017,8476877,Jordan Schmaltz,Jordan,Schmaltz,2,Defenseman,D
1631,19,2017,8476892,Colton Parayko,Colton,Parayko,55,Defenseman,D
1632,19,2017,8476897,Oskar Sundqvist,Oskar,Sundqvist,70,Center,C
1633,19,2017,8477964,Ivan Barbashev,Ivan,Barbashev,49,Center,C
1634,19,2017,8478104,Sammy Blais,Sammy,Blais,79,Left Wing,LW
1635,19,2017,8478373,Nikita Soshnikov,Nikita,Soshnikov,41,Right Wing,RW
1636,19,2017,8478407,Vince Dunn,Vince,Dunn,29,Defenseman,D
1637,19,2017,8479420,Tage Thompson,Tage,Thompson,72,Center,C
1638,19,2017,8480761,Mitch Reinke,Mitch,Reinke,42,Defenseman,D
1639,19,2017,8474596,Jake Allen,Jake,Allen,34,Goalie,G
1640,19,2017,8475622,Carter Hutton,Carter,Hutton,40,Goalie,G
1641,20,2017,8448208,Jaromir Jagr,Jaromir,Jagr,68,Right Wing,RW
1642,20,2017,8470162,Matt Stajan,Matt,Stajan,18,Center,C
1643,20,2017,8470854,Tanner Glass,Tanner,Glass,15,Left Wing,LW
1644,20,2017,8470966,Mark Giordano,Mark,Giordano,55,Defenseman,D
1645,20,2017,8471346,Kris Versteeg,Kris,Versteeg,10,Right Wing,RW
1646,20,2017,8471426,Troy Brouwer,Troy,Brouwer,36,Right Wing,RW
1647,20,2017,8473485,Chris Stewart,Chris,Stewart,44,Right Wing,RW
1648,20,2017,8473564,Michael Frolik,Michael,Frolik,67,Right Wing,RW
1649,20,2017,8474150,Mikael Backlund,Mikael,Backlund,11,Center,C
1650,20,2017,8474612,Travis Hamonic,Travis,Hamonic,23,Defenseman,D
1651,20,2017,8474628,Michael Stone,Michael,Stone,26,Defenseman,D
1652,20,2017,8474673,TJ Brodie,TJ,Brodie,78,Defenseman,D
1653,20,2017,8474749,Matt Bartkowski,Matt,Bartkowski,44,Defenseman,D
1654,20,2017,8475878,Freddie Hamilton,Freddie,Hamilton,13,Center,C
1655,20,2017,8475907,Micheal Ferland,Micheal,Ferland,79,Left Wing,LW
1656,20,2017,8475949,Marek Hrivik,Marek,Hrivik,46,Left Wing,LW
1657,20,2017,8476346,Johnny Gaudreau,Johnny,Gaudreau,13,Left Wing,LW
1658,20,2017,8476406,Nicholas Shore,Nicholas,Shore,21,Center,C
1659,20,2017,8476462,Dougie Hamilton,Dougie,Hamilton,7,Defenseman,D
1660,20,2017,8476873,Mark Jankowski,Mark,Jankowski,17,Center,C
1661,20,2017,8476967,Brett Kulak,Brett,Kulak,27,Defenseman,D
1662,20,2017,8477449,Morgan Klimchuk,Morgan,Klimchuk,52,Left Wing,LW
1663,20,2017,8477497,Sean Monahan,Sean,Monahan,91,Center,C
1664,20,2017,8477508,Curtis Lazar,Curtis,Lazar,42,Center,C
1665,20,2017,8477903,Garnet Hathaway,Garnet,Hathaway,19,Right Wing,RW
1666,20,2017,8477935,Sam Bennett,Sam,Bennett,9,Center,C
1667,20,2017,8478233,Andrew Mangiapane,Andrew,Mangiapane,88,Left Wing,LW
1668,20,2017,8478397,Rasmus Andersson,Rasmus,Andersson,4,Defenseman,D
1669,20,2017,8479066,Ryan Lomberg,Ryan,Lomberg,94,Left Wing,LW
1670,20,2017,8479314,Matthew Tkachuk,Matthew,Tkachuk,19,Left Wing,LW
1671,20,2017,8480330,Spencer Foo,Spencer,Foo,37,Right Wing,RW
1672,20,2017,8469608,Mike Smith,Mike,Smith,41,Goalie,G
1673,20,2017,8475663,Eddie Lack,Eddie,Lack,31,Goalie,G
1674,20,2017,8476903,Jon Gillies,Jon,Gillies,32,Goalie,G
1675,20,2017,8479496,David Rittich,David,Rittich,31,Goalie,G
1676,21,2017,8471260,Blake Comeau,Blake,Comeau,15,Left Wing,LW
1677,21,2017,8471262,Carl Soderberg,Carl,Soderberg,34,Center,C
1678,21,2017,8473446,Erik Johnson,Erik,Johnson,6,Defenseman,D
1679,21,2017,8474569,Colin Wilson,Colin,Wilson,22,Center,C
1680,21,2017,8474660,David Warsofsky,David,Warsofsky,55,Defenseman,D
1681,21,2017,8474717,Mark Barberio,Mark,Barberio,44,Defenseman,D
1682,21,2017,8475168,Matt Duchene,Matt,Duchene,95,Center,C
1683,21,2017,8475197,Tyson Barrie,Tyson,Barrie,22,Defenseman,D
1684,21,2017,8475268,Gabriel Bourque,Gabriel,Bourque,57,Left Wing,LW
1685,21,2017,8475729,Mark Alt,Mark,Alt,5,Defenseman,D
1686,21,2017,8475747,Patrik Nemeth,Patrik,Nemeth,2,Defenseman,D
1687,21,2017,8476428,Rocco Grimaldi,Rocco,Grimaldi,23,Right Wing,RW
1688,21,2017,8476442,Matt Nieto,Matt,Nieto,83,Left Wing,LW
1689,21,2017,8476455,Gabriel Landeskog,Gabriel,Landeskog,92,Left Wing,LW
1690,21,2017,8476464,Duncan Siemens,Duncan,Siemens,15,Defenseman,D
1691,21,2017,8476855,Nail Yakupov,Nail,Yakupov,64,Right Wing,RW
1692,21,2017,8476952,Dominic Toninato,Dominic,Toninato,21,Center,C
1693,21,2017,8477021,Alex Kerfoot,Alex,Kerfoot,15,Center,C
1694,21,2017,8477413,Sven Andrighetto,Sven,Andrighetto,10,Right Wing,RW
1695,21,2017,8477453,Chris Bigras,Chris,Bigras,28,Defenseman,D
1696,21,2017,8477456,J.T. Compher,J.T.,Compher,37,Left Wing,LW
1697,21,2017,8477492,Nathan MacKinnon,Nathan,MacKinnon,29,Center,C
